video_url,user_url,username,title,view_num,created_at,shortdesc,collected_at
/shorts/uhghNKDIqHo,/@malluseattle,MALLU SEATTLE,🚆🚆Most powerful sophisticated transit train spotted ASMR #SounderTrain [Location Kent city WA USA ],2.5K,15 hours,PowerfulTrasitTrain #DoubleDecker #SounderTrain #ASMR @MalluSeattle @MalluSeattle @MalluSeattle @MalluSeattle ...,2024-01-25 20:40:51.075522
/watch?v=QHYeNWc0WIc&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@devinsilvernail,Devin Silvernail,What it's Like Living Low Vision & Car-Free in the U.S. (Seattle),102K,1 year,What is it like to navigate the city without the ability to drive? For folks with low vision or other disabilities that force them into ...,2024-01-25 20:40:51.079355
/watch?v=DhKtx5iYnrY&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@timosha21,Timosha21,"Buses in Seattle, USA (4K)",8.1K,2 years,"All kinds of buses including double decker ones in Seattle, Washington, USA - Please comment if you have opinions or facts to ...",2024-01-25 20:40:51.082487
/watch?v=vXDoExp_km8&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@MannyExploresVlog,Manny Explores,Seattle Link Light Rail - From Sea-Tac Airport to Downtown Seattle,25K,1 year,"Seattle Link Light Rail, Sea-Tac Airport, Downtown Seattle, Seattle Washington In this vlog I arrive Seattle Washington, and use ...",2024-01-25 20:40:51.085521
/watch?v=kaXjYjoZdok&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@JonathanCristina,Jonathan & Cristina,How to take the Seattle Link Light Rail | Sea-Tac Airport to Downtown Seattle,122K,4 years,How to take the Link Light Rail from Sea-Tac Airport to Downtown Seattle. We flew from LAX to Seattle's Domestic Terminal and ...,2024-01-25 20:40:51.088992
/watch?v=ApK7Efyg0KU&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@CreativeTravelGuide,Creative Travel Guide,THINGS YOU NEED TO KNOW BEFORE YOU GO TO SEATTLE,46K,3 years,"Today we share the things you need to know before you go to Seattle, sharing the Seattle need to know tips so that you can plan a ...",2024-01-25 20:40:51.093114
/watch?v=VyZ60Z8c4h4&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@fox13seattle,FOX 13 Seattle,RapidRide bus service to expand in Seattle | FOX 13 Seattle,695,2 years,This weekend caps huge milestones for public transit in Seattle and beyond: Sound Transit Link light rail opens three new stations ...,2024-01-25 20:40:51.096220
/watch?v=LThLyWPx560&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@KING5Seattle,KING 5 Seattle,"Bus operators most likely to be impacted by fentanyl, meth levels on transit, UW study finds",6.8K,4 months,The University of Washington (UW) released Thursday its final report in a first-of-its-kind study on the potential impacts of drug use ...,2024-01-25 20:40:51.099066
/watch?v=JpMvH2UerNg&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@MetroTransitMN,MetroTransitMN,Metro Transit: How to Ride the Bus,61K,2 years,More info at metrotransit.org A version of this video with audio description: https://youtu.be/T8ezFxfIfbk.,2024-01-25 20:40:51.101735
/watch?v=oyXR67heGNU&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@Acrosstheglobechannel,Across The Globe,10 Reasons Nobody is Moving to Seattle Washington.,78K,1 year,"Seattle has been one of the more popular cities for relocating over the years. However, things have recently changed, with Seattle ...",2024-01-25 20:40:51.105719
